index,value
1874,-14.0
1875,-14.0
1876,-14.0
1877,-14.0
1878,-14.0
1879,-14.0
1880,-14.0
1881,-14.0
1882,-14.0
1883,-14.0
1884,-14.0
1885,-14.0
1886,-14.0
1887,-14.0
1888,-14.0
1889,-14.0
1890,-14.0
1891,-14.0
1892,-14.0
1893,-14.0
1894,-14.0
1895,-14.0
1896,-14.0
1897,-14.0
1898,-14.0
1899,-14.0
1900,-14.0
1901,-14.0
1902,-14.0
1903,-14.0
1904,-14.0
1905,-14.0
1906,-14.0
1907,-14.0
1908,-14.0
1909,-14.0
1910,-14.0
1911,-14.0
1912,-14.0
1913,-14.0
1914,-14.0
1915,-14.0
1916,-14.0
1917,-14.0
1918,-14.0
1919,-14.0
1920,-14.0
1921,-14.0
1922,-14.0
1923,-14.0
1924,-14.0
1925,-14.0
1926,-14.0
1927,-14.0
1928,-14.0
1929,-14.0
1930,-14.0
1931,-14.0
1932,-14.0
1933,-14.0
1934,-14.0
1935,-14.0
1936,-14.0
1937,-14.0
1938,-14.0
1939,-14.0
1940,-14.0
1941,-14.0
1942,-14.0
1943,-14.0
1944,-14.0
1945,-14.0
1946,-14.0
1947,-14.0
1948,-14.0
1949,-14.0
1950,-14.0
1951,-14.0
1952,-14.0
1953,-14.0
1954,-14.0
1955,-14.0
1956,-14.0
1957,-14.0
1958,-14.0
1959,-14.0
1960,-14.0
1961,-14.0
1962,-14.0
1963,-14.0
1964,-14.0
1965,-14.0
1966,-14.0
1967,-14.0
1968,-14.0
1969,-14.0
1970,-14.0
1971,-14.0
1972,-14.0
1973,-14.0
1974,-14.0
1975,-14.0
1976,-14.0
1977,-14.0
1978,-14.0
1979,-14.0
1980,-14.0
1981,-14.0
1982,-14.0
1983,-14.0
1984,-14.0
1985,-14.0
1986,-14.0
1987,-14.0
1988,-14.0
1989,-14.0
1990,-14.0
1991,-14.0
1992,-14.0
1993,-14.0
1994,-14.0
1995,-14.0
1996,-14.0
1997,-14.0
1998,-14.0
1999,-14.0
2000,-14.0
2001,-14.0
2002,-14.0
2003,-14.0
2004,-14.0
2005,-14.0
2006,-14.0
2007,-14.0
2008,-14.0
2009,-14.0
2010,-14.0
2011,-14.0
2012,-14.0
2013,-14.0
2014,-14.0
2015,-14.0
2016,-14.0
2017,-14.0
2018,-14.0
2019,-14.0
2020,-14.0
2021,-14.0
2022,-14.0
2023,-14.0
2024,-14.0
2025,-14.0
2026,-14.0
2027,-14.0
2028,-14.0
2029,-14.0
2030,-14.0
2031,-14.0
2032,-14.0
2033,-14.0
2034,-14.0
2035,-14.0
2036,-14.0
2037,-14.0
2038,-14.0
2039,-14.0
2040,-14.0
2041,-14.0
2042,-14.0
2043,-14.0
2044,-14.0
2045,-14.0
2046,-14.0
2047,-14.0
2048,-14.0
2049,-14.0
2050,-14.0
2051,-14.0
2052,-14.0
2053,-14.0
2054,-14.0
2055,-14.0
2056,-14.0
2057,-14.0
2058,-14.0
2059,-14.0
2060,-14.0
2061,-14.0
2062,-14.0
2063,-14.0
2064,-14.0
2065,-14.0
2066,-14.0
2067,-14.0
2068,-14.0
2069,-14.0
2070,-14.0
2071,-14.0
2072,-14.0
2073,-14.0
2074,-14.0
2075,-14.0
2076,-14.0
2077,-14.0
2078,-14.0
2079,-14.0
2080,-14.0
2081,-14.0
2082,-14.0
2083,-14.0
2084,-14.0
2085,-14.0
2086,-14.0
2087,-14.0
2088,-14.0
2089,-14.0
2090,-14.0
2091,-14.0
2092,-14.0
2093,-14.0
2094,-14.0
2095,-14.0
2096,-14.0
2097,-14.0
2098,-14.0
2099,-14.0
2100,-14.0
2101,-14.0
2102,-14.0
2103,-14.0
2104,-14.0
2105,-14.0
2106,-14.0
2107,-14.0
2108,-14.0
2109,-14.0
2110,-14.0
2111,-14.0
2112,-14.0
2113,-14.0
2114,-14.0
2115,-14.0
2116,-14.0
2117,-14.0
2118,-14.0
2119,-14.0
2120,-14.0
2121,-14.0
2122,-14.0
2123,-14.0
2124,-14.0
2125,-14.0
2126,-14.0
2127,-14.0
2128,-14.0
2129,-14.0
2130,-14.0
2131,-14.0
2132,-14.0
2133,-14.0
2134,-14.0
2135,-14.0
2136,-14.0
2137,-14.0
2138,-14.0
2139,-14.0
2140,-14.0
2141,-14.0
2142,-14.0
2143,-14.0
2144,-14.0
2145,-14.0
2146,-14.0
2147,-14.0
2148,-14.0
2149,-14.0
2150,-14.0
2151,-14.0
2152,-14.0
2153,-14.0
2154,-14.0
2155,-14.0
2156,-14.0
2157,-14.0
2158,-14.0
2159,-14.0
2160,-14.0
2161,-14.0
2162,-14.0
2163,-14.0
2164,-14.0
2165,-14.0
2166,-14.0
2167,-14.0
2168,-14.0
2169,-14.0
2170,-14.0
2171,-14.0
2172,-14.0
2173,-14.0
2174,-14.0
2175,-14.0
2176,-14.0
2177,-14.0
2178,-14.0
2179,-14.0
2180,-14.0
2181,-14.0
2182,-14.0
2183,-14.0
2184,-14.0
2185,-14.0
2186,-14.0
2187,-14.0
2188,-14.0
2189,-14.0
2190,-14.0
2191,-14.0
2192,-14.0
2193,-14.0
2194,-14.0
2195,-14.0
2196,-14.0
2197,-14.0
2198,-14.0
2199,-14.0
2200,-14.0
2201,-14.0
2202,-14.0
2203,-14.0
2204,-14.0
2205,-14.0
2206,-14.0
2207,-14.0
2208,-14.0
2209,-14.0
2210,-14.0
2211,-14.0
2212,-14.0
2213,-14.0
2214,-14.0
2215,-14.0
2216,-14.0
2217,-14.0
2218,-14.0
2219,-14.0
2220,-14.0
2221,-14.0
2222,-14.0
2223,-14.0
2224,-14.0
2225,-14.0
2226,-14.0
2227,-14.0
2228,-14.0
2229,-14.0
2230,-14.0
2231,-14.0
2232,-14.0
2233,-14.0
2234,-14.0
2235,-14.0
2236,-14.0
2237,-14.0
2238,-14.0
2239,-14.0
2240,-14.0
2241,-14.0
2242,-14.0
2243,-14.0
2244,-14.0
2245,-14.0
2246,-14.0
2247,-14.0
2248,-14.0
2249,-14.0
2250,-14.0
2251,-14.0
2252,-14.0
2253,-14.0
2254,-14.0
2255,-14.0
2256,-14.0
2257,-14.0
2258,-14.0
2259,-14.0
2260,-14.0
2261,-14.0
2262,-14.0
2263,-14.0
2264,-14.0
2265,-14.0
2266,-14.0
2267,-14.0
2268,-14.0
2269,-14.0
2270,-14.0
2271,-14.0
2272,-14.0
2273,-14.0
2274,-14.0
2275,-14.0
2276,-14.0
2277,-14.0
2278,-14.0
2279,-14.0
2280,-14.0
2281,-14.0
2282,-14.0
2283,-14.0
2284,-14.0
2285,-14.0
2286,-14.0
2287,-14.0
2288,-14.0
2289,-14.0
2290,-14.0
2291,-14.0
2292,-14.0
2293,-14.0
2294,-14.0
2295,-14.0
2296,-14.0
2297,-14.0
2298,-14.0
2299,-14.0
2300,-14.0
2301,-14.0
2302,-14.0
2303,-14.0
2304,-14.0
2305,-14.0
2306,-14.0
2307,-14.0
2308,-14.0
2309,-14.0
2310,-14.0
2311,-14.0
2312,-14.0
2313,-14.0
2314,-14.0
2315,-14.0
2316,-14.0
2317,-14.0
2318,-14.0
2319,-14.0
2320,-14.0
2321,-14.0
2322,-14.0
2323,-14.0
2324,-14.0
2325,-14.0
2326,-14.0
2327,-14.0
2328,-14.0
2329,-14.0
2330,-14.0
2331,-14.0
2332,-14.0
2333,-14.0
2334,-14.0
2335,-14.0
2336,-14.0
2337,-14.0
2338,-14.0
2339,-14.0
2340,-14.0
2341,-14.0
2342,-14.0
2343,-14.0
2344,-14.0
2345,-14.0
2346,-14.0
2347,-14.0
2348,-14.0
2349,-14.0
2350,-14.0
2351,-14.0
2352,-14.0
2353,-14.0
2354,-14.0
2355,-14.0
2356,-14.0
2357,-14.0
2358,-14.0
2359,-14.0
2360,-14.0
2361,-14.0
2362,-14.0
2363,-14.0
2364,-14.0
2365,-14.0
2366,-14.0
2367,-14.0
2368,-14.0
2369,-14.0
2370,-14.0
2371,-14.0
2372,-14.0
2373,-14.0
2374,-14.0
2375,-14.0
2376,-14.0
2377,-14.0
2378,-14.0
2379,-14.0
2380,-14.0
2381,-14.0
2382,-14.0
2383,-14.0
2384,-14.0
2385,-14.0
2386,-14.0
2387,-14.0
2388,-14.0
2389,-14.0
2390,-14.0
2391,-14.0
2392,-14.0
2393,-14.0
2394,-14.0
2395,-14.0
2396,-14.0
2397,-14.0
2398,-14.0
2399,-14.0
2400,-14.0
2401,-14.0
2402,-14.0
2403,-14.0
2404,-14.0
2405,-14.0
2406,-14.0
2407,-14.0
2408,-14.0
2409,-14.0
2410,-14.0
2411,-14.0
2412,-14.0
2413,-14.0
2414,-14.0
2415,-14.0
2416,-14.0
2417,-14.0
2418,-14.0
2419,-14.0
2420,-14.0
2421,-14.0
2422,-14.0
2423,-14.0
2424,-14.0
2425,-14.0
2426,-14.0
2427,-14.0
2428,-14.0
2429,-14.0
2430,-14.0
2431,-14.0
2432,-14.0
2433,-14.0
2434,-14.0
2435,-14.0
2436,-14.0
2437,-14.0
2438,-14.0
2439,-14.0
2440,-14.0
2441,-14.0
2442,-14.0
2443,-14.0
2444,-14.0
2445,-14.0
2446,-14.0
2447,-14.0
2448,-14.0
2449,-14.0
2450,-14.0
2451,-14.0
2452,-14.0
2453,-14.0
2454,-14.0
2455,-14.0
2456,-14.0
2457,-14.0
2458,-14.0
2459,-14.0
2460,-14.0
2461,-14.0
2462,-14.0
2463,-14.0
2464,-14.0
2465,-14.0
2466,-14.0
2467,-14.0
2468,-14.0
2469,-14.0
2470,-14.0
2471,-14.0
2472,-14.0
2473,-14.0
2474,-14.0
2475,-14.0
2476,-14.0
2477,-14.0
2478,-14.0
2479,-14.0
2480,-14.0
2481,-14.0
2482,-14.0
2483,-14.0
2484,-14.0
2485,-14.0
2486,-14.0
2487,-14.0
2488,-14.0
2489,-14.0
2490,-14.0
2491,-14.0
2492,-14.0
2493,-14.0
2494,-14.0
2495,-14.0
2496,-14.0
2497,-14.0
2498,-14.0
2499,-14.0
2500,-14.0
2501,-14.0
2502,-14.0
2503,-14.0
2504,-14.0
2505,-14.0
2506,-14.0
2507,-14.0
2508,-14.0
2509,-14.0
2510,-14.0
2511,-14.0
2512,-14.0
2513,-14.0
2514,-14.0
2515,-14.0
2516,-14.0
2517,-14.0
2518,-14.0
2519,-14.0
2520,-14.0
2521,-14.0
2522,-14.0
2523,-14.0
2524,-14.0
2525,-14.0
2526,-14.0
2527,-14.0
2528,-14.0
2529,-14.0
2530,-14.0
2531,-14.0
2532,-14.0
2533,-14.0
2534,-14.0
2535,-14.0
2536,-14.0
2537,-14.0
2538,-14.0
2539,-14.0
2540,-14.0
2541,-14.0
2542,-14.0
2543,-14.0
2544,-14.0
2545,-14.0
2546,-14.0
2547,-14.0
2548,-14.0
2549,-14.0
2550,-14.0
2551,-14.0
2552,-14.0
2553,-14.0
2554,-14.0
2555,-14.0
2556,-14.0
2557,-14.0
2558,-14.0
2559,-14.0
2560,-14.0
2561,-14.0
2562,-14.0
2563,-14.0
2564,-14.0
2565,-14.0
2566,-14.0
2567,-14.0
2568,-14.0
2569,-14.0
2570,-14.0
2571,-14.0
2572,-14.0
2573,-14.0
2574,-14.0
2575,-14.0
2576,-14.0
2577,-14.0
2578,-14.0
2579,-14.0
2580,-14.0
2581,-14.0
2582,-14.0
2583,-14.0
2584,-14.0
2585,-14.0
2586,-14.0
2587,-14.0
2588,-14.0
2589,-14.0
2590,-14.0
2591,-14.0
2592,-14.0
2593,-14.0
2594,-14.0
2595,-14.0
2596,-14.0
2597,-14.0
2598,-14.0
2599,-14.0
2600,-14.0
2601,-14.0
2602,-14.0
2603,-14.0
2604,-14.0
2605,-14.0
2606,-14.0
2607,-14.0
2608,-14.0
2609,-14.0
2610,-14.0
2611,-14.0
2612,-14.0
2613,-14.0
2614,-14.0
2615,-14.0
2616,-14.0
2617,-14.0
2618,-14.0
2619,-14.0
2620,-14.0
2621,-14.0
2622,-14.0
2623,-14.0
2624,-14.0
2625,-14.0
2626,-14.0
2627,-14.0
2628,-14.0
2629,-14.0
2630,-14.0
2631,-14.0
2632,-14.0
2633,-14.0
2634,-14.0
2635,-14.0
2636,-14.0
2637,-14.0
2638,-14.0
2639,-14.0
2640,-14.0
2641,-14.0
2642,-14.0
2643,-14.0
2644,-14.0
2645,-14.0
2646,-14.0
2647,-14.0
2648,-14.0
2649,-14.0
2650,-14.0
2651,-14.0
2652,-14.0
2653,-14.0
2654,-14.0
2655,-14.0
2656,-14.0
2657,-14.0
2658,-14.0
2659,-14.0
2660,-14.0
2661,-14.0
2662,-14.0
2663,-14.0
2664,-14.0
2665,-14.0
2666,-14.0
2667,-14.0
2668,-14.0
2669,-14.0
2670,-14.0
2671,-14.0
2672,-14.0
2673,-14.0
2674,-14.0
2675,-14.0
2676,-14.0
2677,-14.0
2678,-14.0
2679,-14.0
2680,-14.0
2681,-14.0
2682,-14.0
2683,-14.0
2684,-14.0
2685,-14.0
2686,-14.0
2687,-14.0
2688,-14.0
2689,-14.0
2690,-14.0
2691,-14.0
2692,-14.0
2693,-14.0
2694,-14.0
2695,-14.0
2696,-14.0
2697,-14.0
2698,-14.0
2699,-14.0
2700,-14.0
2701,-14.0
2702,-14.0
2703,-14.0
2704,-14.0
2705,-14.0
2706,-14.0
2707,-14.0
2708,-14.0
2709,-14.0
2710,-14.0
2711,-14.0
2712,-14.0
2713,-14.0
2714,-14.0
2715,-14.0
2716,-14.0
2717,-14.0
2718,-14.0
2719,-14.0
2720,-14.0
2721,-14.0
2722,-14.0
2723,-14.0
2724,-14.0
2725,-14.0
2726,-14.0
2727,-14.0
2728,-14.0
2729,-14.0
2730,-14.0
2731,-14.0
2732,-14.0
2733,-14.0
2734,-14.0
2735,-14.0
2736,-14.0
2737,-14.0
2738,-14.0
2739,-14.0
2740,-14.0
2741,-14.0
2742,-14.0
2743,-14.0
2744,-14.0
2745,-14.0
2746,-14.0
2747,-14.0
2748,-14.0
2749,-14.0
2750,-14.0
2751,-14.0
2752,-14.0
2753,-14.0
2754,-14.0
2755,-14.0
2756,-14.0
2757,-14.0
2758,-14.0
2759,-14.0
2760,-14.0
2761,-14.0
2762,-14.0
2763,-14.0
2764,-14.0
2765,-14.0
2766,-14.0
2767,-14.0
2768,-14.0
2769,-14.0
2770,-14.0
2771,-14.0
2772,-14.0
2773,-14.0
2774,-14.0
2775,-14.0
2776,-14.0
2777,-14.0
2778,-14.0
2779,-14.0
2780,-14.0
2781,-14.0
2782,-14.0
2783,-14.0
2784,-14.0
2785,-14.0
2786,-14.0
2787,-14.0
2788,-14.0
2789,-14.0
2790,-14.0
2791,-14.0
2792,-14.0
2793,-14.0
2794,-14.0
2795,-14.0
2796,-14.0
2797,-14.0
2798,-14.0
2799,-14.0
2800,-14.0
2801,-14.0
2802,-14.0
2803,-14.0
2804,-14.0
2805,-14.0
2806,-14.0
2807,-14.0
2808,-14.0
2809,-14.0
2810,-14.0
2811,-14.0
2812,-14.0
2813,-14.0
2814,-14.0
2815,-14.0
2816,-14.0
2817,-14.0
2818,-14.0
2819,-14.0
2820,-14.0
2821,-14.0
2822,-14.0
2823,-14.0
2824,-14.0
2825,-14.0
2826,-14.0
2827,-14.0
2828,-14.0
2829,-14.0
2830,-14.0
2831,-14.0
2832,-14.0
2833,-14.0
2834,-14.0
2835,-14.0
2836,-14.0
2837,-14.0
2838,-14.0
2839,-14.0
2840,-14.0
2841,-14.0
2842,-14.0
2843,-14.0
2844,-14.0
2845,-14.0
2846,-14.0
2847,-14.0
2848,-14.0
2849,-14.0
2850,-14.0
2851,-14.0
2852,-14.0
2853,-14.0
2854,-14.0
2855,-14.0
2856,-14.0
2857,-14.0
2858,-14.0
2859,-14.0
2860,-14.0
2861,-14.0
2862,-14.0
2863,-14.0
2864,-14.0
2865,-14.0
2866,-14.0
2867,-14.0
2868,-14.0
2869,-14.0
2870,-14.0
2871,-14.0
2872,-14.0
2873,-14.0
2874,-14.0
2875,-14.0
2876,-14.0
2877,-14.0
2878,-14.0
2879,-14.0
2880,-14.0
2881,-14.0
2882,-14.0
2883,-14.0
2884,-14.0
2885,-14.0
2886,-14.0
2887,-14.0
2888,-14.0
2889,-14.0
2890,-14.0
2891,-14.0
2892,-14.0
2893,-14.0
2894,-14.0
2895,-14.0
2896,-14.0
2897,-14.0
2898,-14.0
2899,-14.0
2900,-14.0
2901,-14.0
2902,-14.0
2903,-14.0
2904,-14.0
2905,-14.0
2906,-14.0
2907,-14.0
2908,-14.0
2909,-14.0
2910,-14.0
2911,-14.0
2912,-14.0
2913,-14.0
2914,-14.0
2915,-14.0
2916,-14.0
2917,-14.0
2918,-14.0
2919,-14.0
2920,-14.0
2921,-14.0
2922,-14.0
2923,-14.0
2924,-14.0
2925,-14.0
2926,-14.0
2927,-14.0
2928,-14.0
2929,-14.0
2930,-14.0
2931,-14.0
2932,-14.0
2933,-14.0
2934,-14.0
2935,-14.0
2936,-14.0
2937,-14.0
2938,-14.0
2939,-14.0
2940,-14.0
2941,-14.0
2942,-14.0
2943,-14.0
2944,-14.0
2945,-14.0
2946,-14.0
2947,-14.0
2948,-14.0
2949,-14.0
2950,-14.0
2951,-14.0
2952,-14.0
2953,-14.0
2954,-14.0
2955,-14.0
2956,-14.0
2957,-14.0
2958,-14.0
2959,-14.0
2960,-14.0
2961,-14.0
2962,-14.0
2963,-14.0
2964,-14.0
2965,-14.0
2966,-14.0
2967,-14.0
2968,-14.0
2969,-14.0
2970,-14.0
2971,-14.0
2972,-14.0
2973,-14.0
2974,-14.0
2975,-14.0
2976,-14.0
2977,-14.0
2978,-14.0
2979,-14.0
2980,-14.0
2981,-14.0
2982,-14.0
2983,-14.0
2984,-14.0
2985,-14.0
2986,-14.0
2987,-14.0
2988,-14.0
2989,-14.0
2990,-14.0
2991,-14.0
2992,-14.0
2993,-14.0
2994,-14.0
2995,-14.0
2996,-14.0
2997,-14.0
2998,-14.0
2999,-14.0
3000,-14.0
3001,-14.0
3002,-14.0
3003,-14.0
3004,-14.0
3005,-14.0
3006,-14.0
3007,-14.0
3008,-14.0
3009,-14.0
3010,-14.0
3011,-14.0
3012,-14.0
3013,-14.0
3014,-14.0
3015,-14.0
3016,-14.0
3017,-14.0
3018,-14.0
3019,-14.0
3020,-14.0
3021,-14.0
3022,-14.0
3023,-14.0
3024,-14.0
3025,-14.0
3026,-14.0
3027,-14.0
3028,-14.0
3029,-14.0
3030,-14.0
3031,-14.0
3032,-14.0
3033,-14.0
3034,-14.0
3035,-14.0
3036,-14.0
3037,-14.0
3038,-14.0
3039,-14.0
3040,-14.0
3041,-14.0
3042,-14.0
3043,-14.0
3044,-14.0
3045,-14.0
3046,-14.0
3047,-14.0
3048,-14.0
3049,-14.0
3050,-14.0
3051,-14.0
3052,-14.0
3053,-14.0
3054,-14.0
3055,-14.0
3056,-14.0
3057,-14.0
3058,-14.0
3059,-14.0
3060,-14.0
3061,-14.0
3062,-14.0
3063,-14.0
3064,-14.0
3065,-14.0
3066,-14.0
3067,-14.0
3068,-14.0
3069,-14.0
3070,-14.0
3071,-14.0
3072,-14.0
3073,-14.0
3074,-14.0
3075,-14.0
3076,-14.0
3077,-14.0
3078,-14.0
3079,-14.0
3080,-14.0
3081,-14.0
3082,-14.0
3083,-14.0
3084,-14.0
3085,-14.0
3086,-14.0
3087,-14.0
3088,-14.0
3089,-14.0
3090,-14.0
3091,-14.0
3092,-14.0
3093,-14.0
3094,-14.0
3095,-14.0
3096,-14.0
3097,-14.0
3098,-14.0
3099,-14.0
3100,-14.0
3101,-14.0
3102,-14.0
3103,-14.0
3104,-14.0
3105,-14.0
3106,-14.0
3107,-14.0
3108,-14.0
3109,-14.0
3110,-14.0
3111,-14.0
3112,-14.0
3113,-14.0
3114,-14.0
3115,-14.0
3116,-14.0
3117,-14.0
3118,-14.0
3119,-14.0
3120,-14.0
3121,-14.0
3122,-14.0
3123,-14.0
3124,-14.0
3125,-14.0
3126,-14.0
3127,-14.0
3128,-14.0
3129,-14.0
3130,-14.0
3131,-14.0
3132,-14.0
3133,-14.0
3134,-14.0
3135,-14.0
3136,-14.0
3137,-14.0
3138,-14.0
3139,-14.0
3140,-14.0
3141,-14.0
3142,-14.0
3143,-14.0
3144,-14.0
3145,-14.0
3146,-14.0
3147,-14.0
3148,-14.0
3149,-14.0
3150,-14.0
3151,-14.0
3152,-14.0
3153,-14.0
3154,-14.0
3155,-14.0
3156,-14.0
3157,-14.0
3158,-14.0
3159,-14.0
3160,-14.0
3161,-14.0
3162,-14.0
3163,-14.0
3164,-14.0
3165,-14.0
3166,-14.0
3167,-14.0
3168,-14.0
3169,-14.0
3170,-14.0
3171,-14.0
3172,-14.0
3173,-14.0
3174,-14.0
3175,-14.0
3176,-14.0
3177,-14.0
3178,-14.0
3179,-14.0
3180,-14.0
3181,-14.0
3182,-14.0
3183,-14.0
3184,-14.0
3185,-14.0
3186,-14.0
3187,-14.0
3188,-14.0
3189,-14.0
3190,-14.0
3191,-14.0
3192,-14.0
3193,-14.0
3194,-14.0
3195,-14.0
3196,-14.0
3197,-14.0
3198,-14.0
3199,-14.0
3200,-14.0
3201,-14.0
3202,-14.0
3203,-14.0
3204,-14.0
3205,-14.0
3206,-14.0
3207,-14.0
3208,-14.0
3209,-14.0
3210,-14.0
3211,-14.0
3212,-14.0
3213,-14.0
3214,-14.0
3215,-14.0
3216,-14.0
3217,-14.0
3218,-14.0
3219,-14.0
3220,-14.0
3221,-14.0
3222,-14.0
3223,-14.0
3224,-14.0
3225,-14.0
3226,-14.0
3227,-14.0
3228,-14.0
3229,-14.0
3230,-14.0
3231,-14.0
3232,-14.0
3233,-14.0
3234,-14.0
3235,-14.0
3236,-14.0
3237,-14.0
3238,-14.0
3239,-14.0
3240,-14.0
3241,-14.0
3242,-14.0
3243,-14.0
3244,-14.0
3245,-14.0
3246,-14.0
3247,-14.0
3248,-14.0
3249,-14.0
3250,-14.0
3251,-14.0
3252,-14.0
3253,-14.0
3254,-14.0
3255,-14.0
3256,-14.0
3257,-14.0
3258,-14.0
3259,-14.0
3260,-14.0
3261,-14.0
3262,-14.0
3263,-14.0
3264,-14.0
3265,-14.0
3266,-14.0
3267,-14.0
3268,-14.0
3269,-14.0
3270,-14.0
3271,-14.0
3272,-14.0
3273,-14.0
3274,-14.0
3275,-14.0
3276,-14.0
3277,-14.0
3278,-14.0
3279,-14.0
3280,-14.0
3281,-14.0
3282,-14.0
3283,-14.0
3284,-14.0
3285,-14.0
3286,-14.0
3287,-14.0
3288,-14.0
3289,-14.0
3290,-14.0
3291,-14.0
3292,-14.0
3293,-14.0
3294,-14.0
3295,-14.0
3296,-14.0
3297,-14.0
3298,-14.0
3299,-14.0
3300,-14.0
3301,-14.0
3302,-14.0
3303,-14.0
3304,-14.0
3305,-14.0
3306,-14.0
3307,-14.0
3308,-14.0
3309,-14.0
3310,-14.0
3311,-14.0
3312,-14.0
3313,-14.0
3314,-14.0
3315,-14.0
3316,-14.0
3317,-14.0
3318,-14.0
3319,-14.0
3320,-14.0
3321,-14.0
3322,-14.0
3323,-14.0
3324,-14.0
3325,-14.0
3326,-14.0
3327,-14.0
3328,-14.0
3329,-14.0
3330,-14.0
3331,-14.0
3332,-14.0
3333,-14.0
3334,-14.0
3335,-14.0
3336,-14.0
3337,-14.0
3338,-14.0
3339,-14.0
3340,-14.0
3341,-14.0
3342,-14.0
3343,-14.0
3344,-14.0
3345,-14.0
3346,-14.0
3347,-14.0
3348,-14.0
3349,-14.0
3350,-14.0
3351,-14.0
3352,-14.0
3353,-14.0
3354,-14.0
3355,-14.0
3356,-14.0
3357,-14.0
3358,-14.0
3359,-14.0
3360,-14.0
3361,-14.0
3362,-14.0
3363,-14.0
3364,-14.0
3365,-14.0
3366,-14.0
3367,-14.0
3368,-14.0
3369,-14.0
3370,-14.0
3371,-14.0
3372,-14.0
3373,-14.0
3374,-14.0
3375,-14.0
3376,-14.0
3377,-14.0
3378,-14.0
3379,-14.0
3380,-14.0
3381,-14.0
3382,-14.0
3383,-14.0
3384,-14.0
3385,-14.0
3386,-14.0
3387,-14.0
3388,-14.0
3389,-14.0
3390,-14.0
3391,-14.0
3392,-14.0
3393,-14.0
3394,-14.0
3395,-14.0
3396,-14.0
3397,-14.0
3398,-14.0
3399,-14.0
3400,-14.0
3401,-14.0
3402,-14.0
3403,-14.0
3404,-14.0
3405,-14.0
3406,-14.0
3407,-14.0
3408,-14.0
3409,-14.0
3410,-14.0
3411,-14.0
3412,-14.0
3413,-14.0
3414,-14.0
3415,-14.0
3416,-14.0
3417,-14.0
3418,-14.0
3419,-14.0
3420,-14.0
3421,-14.0
3422,-14.0
3423,-14.0
3424,-14.0
3425,-14.0
3426,-14.0
3427,-14.0
3428,-14.0
3429,-14.0
3430,-14.0
3431,-14.0
3432,-14.0
3433,-14.0
3434,-14.0
3435,-14.0
3436,-14.0
3437,-14.0
3438,-14.0
3439,-14.0
3440,-14.0
3441,-14.0
3442,-14.0
3443,-14.0
3444,-14.0
3445,-14.0
3446,-14.0
3447,-14.0
3448,-14.0
3449,-14.0
3450,-14.0
3451,-14.0
3452,-14.0
3453,-14.0
3454,-14.0
3455,-14.0
3456,-14.0
3457,-14.0
3458,-14.0
3459,-14.0
3460,-14.0
3461,-14.0
3462,-14.0
3463,-14.0
3464,-14.0
3465,-14.0
3466,-14.0
3467,-14.0
3468,-14.0
3469,-14.0
3470,-14.0
3471,-14.0
3472,-14.0
3473,-14.0
3474,-14.0
3475,-14.0
3476,-14.0
3477,-14.0
3478,-14.0
3479,-14.0
3480,-14.0
3481,-14.0
3482,-14.0
3483,-14.0
3484,-14.0
3485,-14.0
3486,-14.0
3487,-14.0
3488,-14.0
3489,-14.0
3490,-14.0
3491,-14.0
3492,-14.0
3493,-14.0
3494,-14.0
3495,-14.0
3496,-14.0
3497,-14.0
3498,-14.0
3499,-14.0
3500,-14.0
3501,-14.0
3502,-14.0
3503,-14.0
3504,-14.0
3505,-14.0
3506,-14.0
3507,-14.0
3508,-14.0
3509,-14.0
3510,-14.0
3511,-14.0
3512,-14.0
3513,-14.0
3514,-14.0
3515,-14.0
3516,-14.0
3517,-14.0
3518,-14.0
3519,-14.0
3520,-14.0
3521,-14.0
3522,-14.0
3523,-14.0
3524,-14.0
3525,-14.0
3526,-14.0
3527,-14.0
3528,-14.0
3529,-14.0
3530,-14.0
3531,-14.0
3532,-14.0
3533,-14.0
3534,-14.0
3535,-14.0
3536,-14.0
3537,-14.0
3538,-14.0
3539,-14.0
3540,-14.0
3541,-14.0
3542,-14.0
3543,-14.0
3544,-14.0
3545,-14.0
3546,-14.0
3547,-14.0
3548,-14.0
3549,-14.0
3550,-14.0
3551,-14.0
3552,-14.0
3553,-14.0
3554,-14.0
3555,-14.0
3556,-14.0
3557,-14.0
3558,-14.0
3559,-14.0
3560,-14.0
3561,-14.0
3562,-14.0
3563,-14.0
3564,-14.0
3565,-14.0
3566,-14.0
3567,-14.0
3568,-14.0
3569,-14.0
3570,-14.0
3571,-14.0
3572,-14.0
3573,-14.0
3574,-14.0
3575,-14.0
3576,-14.0
3577,-14.0
3578,-14.0
3579,-14.0
3580,-14.0
3581,-14.0
3582,-14.0
3583,-14.0
3584,-14.0
3585,-14.0
3586,-14.0
3587,-14.0
3588,-14.0
3589,-14.0
3590,-14.0
3591,-14.0
3592,-14.0
3593,-14.0
3594,-14.0
3595,-14.0
3596,-14.0
3597,-14.0
3598,-14.0
3599,-14.0
3600,-14.0
3601,-14.0
3602,-14.0
3603,-14.0
3604,-14.0
3605,-14.0
3606,-14.0
3607,-14.0
3608,-14.0
3609,-14.0
3610,-14.0
3611,-14.0
3612,-14.0
3613,-14.0
3614,-14.0
3615,-14.0
3616,-14.0
3617,-14.0
3618,-14.0
3619,-14.0
3620,-14.0
3621,-14.0
3622,-14.0
